timestamp,method,endpoint,response_time_ms,response_length,is_error
2025-11-06T02:18:30.126211,GET,List Vets,57.7090999995562,118,1
2025-11-06T02:18:30.136538,GET,List Vets,52.78859999998531,118,1
2025-11-06T02:18:30.139359,GET,Home,55.16460000035295,118,1
2025-11-06T02:18:30.179610,GET,API Visits,65.93549999979587,118,1
2025-11-06T02:18:30.199105,GET,Home,53.85839999962627,118,1
2025-11-06T02:18:30.218759,GET,Find Owner,58.44059999981255,118,1
2025-11-06T02:18:30.230841,GET,Find Owner,53.85610000030283,118,1
2025-11-06T02:18:30.233407,GET,API Customers,56.937599999400845,118,1
2025-11-06T02:18:30.239316,GET,List Vets,61.5499000005002,118,1
2025-11-06T02:18:30.242257,GET,List Vets,63.723200000822544,118,1
2025-11-06T02:18:30.243624,GET,Find Owner,62.57149999964895,118,1
2025-11-06T02:18:30.256281,GET,API Customers,55.37759999970149,118,1
2025-11-06T02:18:30.278727,GET,Find Owner,58.04369999987102,118,1
2025-11-06T02:18:30.294241,GET,Home,56.9787999993423,118,1
2025-11-06T02:18:30.308945,GET,List Vets,57.51349999991362,118,1
2025-11-06T02:18:30.322026,GET,Find Owner,56.41910000031203,118,1
2025-11-06T02:18:30.325604,GET,List Vets,58.994199999688135,118,1
2025-11-06T02:18:30.364919,GET,Home,53.22879999948782,118,1
2025-11-06T02:18:30.380361,GET,API Visits,56.786299999657786,118,1
2025-11-06T02:18:30.396950,GET,Find Owner,53.329000000303495,118,1
2025-11-06T02:18:30.397975,GET,Find Owner,56.39640000026702,118,1
2025-11-06T02:18:30.401188,GET,API Vets,56.521299999985786,118,1
2025-11-06T02:18:30.412052,GET,Home,52.91219999980967,118,1
2025-11-06T02:18:30.413050,GET,API Vets,55.53859999963606,118,1
2025-11-06T02:18:30.451413,GET,List Vets,52.547799999956624,118,1
2025-11-06T02:18:30.470536,GET,Find Owner,55.79089999991993,118,1
2025-11-06T02:18:30.488698,GET,API Vets,53.66349999985687,118,1
2025-11-06T02:18:30.492531,GET,Find Owner,58.233300000210875,118,1
2025-11-06T02:18:30.505436,GET,API Visits,54.95080000036978,118,1
2025-11-06T02:18:30.508165,GET,API Customers,58.93290000039997,118,1
2025-11-06T02:18:30.543040,GET,Find Owner,53.10559999998077,118,1
2025-11-06T02:18:30.561615,GET,API Vets,54.3721000003643,118,1
2025-11-06T02:18:30.566454,GET,Find Owner,54.9948999996559,118,1
2025-11-06T02:18:30.568501,GET,Home,58.12030000015511,118,1
2025-11-06T02:18:30.581600,GET,List Vets,56.60449999959383,118,1
2025-11-06T02:18:30.596110,GET,Home,55.886199999804376,118,1
2025-11-06T02:18:30.597711,GET,List Vets,57.08279999998922,118,1
2025-11-06T02:18:30.668685,GET,Find Owner,53.170199999840406,118,1
2025-11-06T02:18:30.701081,GET,Home,55.360100000143575,118,1
2025-11-06T02:18:30.812795,GET,Home,57.413399999859394,118,1
2025-11-06T02:18:30.823988,GET,API Vets,53.880800000115414,118,1
2025-11-06T02:18:30.883567,GET,Home,58.5826000005909,118,1
2025-11-06T02:18:30.905103,GET,API Vets,57.14870000065275,118,1
2025-11-06T02:18:30.964810,GET,Home,58.45359999966604,118,1
2025-11-06T02:18:30.980327,GET,Find Owner,54.78199999924982,118,1
2025-11-06T02:18:30.982157,GET,Home,56.22700000003533,118,1
2025-11-06T02:18:30.986127,GET,API Visits,59.46899999980815,118,1
2025-11-06T02:18:30.987721,GET,List Vets,61.19380000018282,118,1
2025-11-06T02:18:31.001913,GET,Home,54.11830000048212,118,1
2025-11-06T02:18:31.010218,GET,List Vets,55.785999999898195,118,1
2025-11-06T02:18:31.021392,GET,API Vets,55.786900000384776,118,1
2025-11-06T02:18:31.055002,GET,Home,112.57539999951405,118,1
2025-11-06T02:18:31.058008,GET,Home,112.03680000016902,118,1
2025-11-06T02:18:31.059008,GET,Home,112.26360000000568,118,1
2025-11-06T02:18:31.061395,GET,Find Owner,117.12119999992865,118,1
2025-11-06T02:18:31.062471,GET,API Customers,115.98649999996269,118,1
2025-11-06T02:18:31.063599,GET,List Vets,121.86320000000705,118,1
2025-11-06T02:18:31.064682,GET,List Vets,119.23300000034942,118,1
2025-11-06T02:18:31.065742,GET,API Visits,122.24590000005264,118,1
2025-11-06T02:18:31.067915,GET,List Vets,122.76339999971242,118,1
2025-11-06T02:18:31.069009,GET,Find Owner,125.71800000023359,118,1
2025-11-06T02:18:31.070073,GET,Home,58.42110000048706,118,1
2025-11-06T02:18:31.103120,GET,Home,56.17329999950016,118,1
2025-11-06T02:18:31.123542,GET,API Visits,56.60600000010163,118,1
2025-11-06T02:18:31.128593,GET,Home,57.2148000001107,118,1
2025-11-06T02:18:31.149322,GET,Find Owner,54.39419999947859,118,1
2025-11-06T02:18:31.196873,GET,API Visits,57.30010000024777,118,1
2025-11-06T02:18:31.203046,GET,API Customers,53.12580000008893,118,1
2025-11-06T02:18:31.223465,GET,Home,54.064699999798904,118,1
2025-11-06T02:18:31.227054,GET,Home,56.3454000002821,118,1
2025-11-06T02:18:31.229202,GET,Find Owner,59.16150000030029,118,1
2025-11-06T02:18:31.239974,GET,Home,55.28210000011313,118,1
2025-11-06T02:18:31.282896,GET,Home,55.28820000017731,118,1
2025-11-06T02:18:31.284184,GET,Home,54.17829999987589,118,1
2025-11-06T02:18:31.293193,GET,Home,52.44870000024093,118,1
2025-11-06T02:18:31.331135,GET,Find Owner,85.93030000065482,118,1
2025-11-06T02:18:31.345768,GET,API Visits,53.44850000074075,118,1
2025-11-06T02:18:31.419415,GET,API Customers,51.558099999965634,118,1
2025-11-06T02:18:31.454063,GET,Home,55.544199999530974,118,1
2025-11-06T02:18:31.455638,GET,List Vets,56.547199999840814,118,1
2025-11-06T02:18:31.501422,GET,Find Owner,56.26650000067457,118,1
2025-11-06T02:18:31.501422,GET,API Visits,58.62539999998262,118,1
2025-11-06T02:18:31.515077,GET,API Visits,55.784599999242346,118,1
2025-11-06T02:18:31.532970,GET,API Vets,58.160900000075344,118,1
2025-11-06T02:18:31.535531,GET,API Customers,60.84800000007817,118,1
2025-11-06T02:18:31.589896,GET,API Vets,55.95460000040475,118,1
2025-11-06T02:18:31.608893,GET,List Vets,57.716599999366736,118,1
2025-11-06T02:18:31.629708,GET,Home,62.47040000016568,118,1
2025-11-06T02:18:31.653916,GET,Find Owner,56.16060000011203,118,1
2025-11-06T02:18:31.666256,GET,Find Owner,55.97609999949782,118,1
2025-11-06T02:18:31.746248,GET,Find Owner,55.80240000017511,118,1
2025-11-06T02:18:31.761692,GET,List Vets,55.32690000018192,118,1
2025-11-06T02:18:31.777522,GET,List Vets,56.12029999974766,118,1
2025-11-06T02:18:31.788781,GET,List Vets,53.713999999672524,118,1
2025-11-06T02:18:31.801385,GET,List Vets,54.26499999975931,118,1
2025-11-06T02:18:31.806593,GET,Find Owner,55.3979000005711,118,1
2025-11-06T02:18:31.914394,GET,List Vets,56.186699999670964,118,1
2025-11-06T02:18:31.915400,GET,List Vets,57.088800000201445,118,1
2025-11-06T02:18:31.928287,GET,List Vets,54.79560000003403,118,1
2025-11-06T02:18:31.960856,GET,List Vets,55.97880000004807,118,1
2025-11-06T02:18:31.962855,GET,Home,57.63029999980063,118,1
2025-11-06T02:18:31.974780,GET,Find Owner,56.1941999994815,118,1
2025-11-06T02:18:32.003949,GET,Home,53.12950000006822,118,1
2025-11-06T02:18:32.015214,GET,List Vets,53.165899999839894,118,1
2025-11-06T02:18:32.019919,GET,Find Owner,56.106699999872944,118,1
2025-11-06T02:18:32.032146,GET,Find Owner,55.45990000064194,118,1
2025-11-06T02:18:32.058639,GET,API Visits,53.18559999977879,118,1
2025-11-06T02:18:32.129541,GET,API Vets,57.32960000023013,118,1
2025-11-06T02:18:32.163513,GET,API Visits,60.065799999392766,118,1
2025-11-06T02:18:32.173168,GET,List Vets,54.638100000374834,118,1
2025-11-06T02:18:32.204601,GET,Home,56.336100000407896,118,1
2025-11-06T02:18:32.206606,GET,List Vets,57.957600000008824,118,1
2025-11-06T02:18:32.219065,GET,Find Owner,54.35550000038347,118,1
2025-11-06T02:18:32.229639,GET,API Visits,55.80900000040856,118,1
2025-11-06T02:18:32.267179,GET,API Customers,60.87829999978567,118,1
2025-11-06T02:18:32.285192,GET,List Vets,59.665200000381446,118,1
2025-11-06T02:18:32.294687,GET,Find Owner,53.80849999983184,118,1
2025-11-06T02:18:32.310648,GET,List Vets,55.46390000017709,118,1
2025-11-06T02:18:32.316997,GET,Home,61.35739999990619,118,1
2025-11-06T02:18:32.343712,GET,Find Owner,57.22650000006979,118,1
2025-11-06T02:18:32.349613,GET,API Visits,54.10750000010012,118,1
2025-11-06T02:18:32.350687,GET,API Customers,55.45019999954093,118,1
2025-11-06T02:18:32.375619,GET,Home,56.928899999547866,118,1
2025-11-06T02:18:32.441953,GET,Find Owner,52.87240000052407,118,1
2025-11-06T02:18:32.458558,GET,Home,52.8863999998066,118,1
2025-11-06T02:18:32.460913,GET,Find Owner,55.50210000001243,118,1
2025-11-06T02:18:32.473544,GET,API Vets,52.33209999914834,118,1
2025-11-06T02:18:32.488894,GET,API Visits,53.28449999979057,118,1
2025-11-06T02:18:32.489894,GET,Home,53.99269999998069,118,1
2025-11-06T02:18:32.492903,GET,Home,55.70629999965604,118,1
2025-11-06T02:18:32.511706,GET,Home,60.54940000012721,118,1
2025-11-06T02:18:32.530359,GET,API Visits,55.83599999954458,118,1
2025-11-06T02:18:32.539370,GET,Home,57.12440000024799,118,1
2025-11-06T02:18:32.569928,GET,List Vets,56.9604000002073,118,1
2025-11-06T02:18:32.569928,GET,List Vets,57.20320000000356,118,1
2025-11-06T02:18:32.571793,GET,API Vets,58.65019999964716,118,1
2025-11-06T02:18:32.586180,GET,Home,55.36080000001675,118,1
2025-11-06T02:18:32.593840,GET,API Vets,53.389799999422394,118,1
2025-11-06T02:18:32.611705,GET,Find Owner,52.66269999992801,118,1
2025-11-06T02:18:32.613284,GET,API Customers,56.04270000003453,118,1
2025-11-06T02:18:32.657366,GET,Find Owner,52.988100000220584,118,1
2025-11-06T02:18:32.659442,GET,Home,54.64310000024852,118,1
2025-11-06T02:18:32.673435,GET,List Vets,53.517399999691406,118,1
2025-11-06T02:18:32.674478,GET,Find Owner,53.97050000010495,118,1
2025-11-06T02:18:32.690424,GET,Home,55.21430000044347,118,1
2025-11-06T02:18:32.706757,GET,List Vets,55.78719999994064,118,1
2025-11-06T02:18:32.712429,GET,API Customers,52.37969999961933,118,1
2025-11-06T02:18:32.720728,GET,Home,55.502500000329746,118,1
2025-11-06T02:18:32.760205,GET,Home,52.81459999969229,118,1
2025-11-06T02:18:32.765908,GET,API Visits,52.36059999970166,118,1
2025-11-06T02:18:32.778089,GET,API Customers,55.746900000485766,118,1
2025-11-06T02:18:32.815281,GET,API Customers,56.047200000648445,118,1
2025-11-06T02:18:32.879369,GET,API Visits,57.71560000084719,118,1
2025-11-06T02:18:32.906569,GET,API Vets,53.88249999941763,118,1
2025-11-06T02:18:32.908148,GET,Find Owner,55.07300000044779,118,1
2025-11-06T02:18:32.981389,GET,List Vets,51.0284000001775,118,1
2025-11-06T02:18:32.998714,GET,Home,52.23100000057457,118,1
2025-11-06T02:18:33.017502,GET,Home,56.28380000052857,118,1
2025-11-06T02:18:33.019651,GET,List Vets,58.02490000041871,118,1
2025-11-06T02:18:33.035168,GET,Find Owner,58.64370000017516,118,1
2025-11-06T02:18:33.037439,GET,List Vets,55.02920000071754,118,1
2025-11-06T02:18:33.061938,GET,API Vets,54.975699999886274,118,1
2025-11-06T02:18:33.073114,GET,Home,54.932000000007974,118,1
2025-11-06T02:18:33.091793,GET,API Customers,55.80929999996442,118,1
2025-11-06T02:18:33.138967,GET,Find Owner,57.2163000006185,118,1
2025-11-06T02:18:33.140016,GET,List Vets,57.86249999982829,118,1
2025-11-06T02:18:33.166653,GET,Home,54.77019999943877,118,1
2025-11-06T02:18:33.180392,GET,Find Owner,52.651500000138185,118,1
2025-11-06T02:18:33.215870,GET,Home,56.140500000765314,118,1
2025-11-06T02:18:33.230041,GET,List Vets,55.20859999978711,118,1
2025-11-06T02:18:33.271514,GET,Home,54.9483999993754,118,1
2025-11-06T02:18:33.292506,GET,Find Owner,55.057700000361365,118,1
2025-11-06T02:18:33.324724,GET,Home,54.91050000000541,118,1
2025-11-06T02:18:33.348753,GET,List Vets,55.23470000025554,118,1
2025-11-06T02:18:33.371579,GET,Home,54.984800000056566,118,1
2025-11-06T02:18:33.373288,GET,API Visits,56.05980000018462,118,1
2025-11-06T02:18:33.375198,GET,Find Owner,57.63929999920947,118,1
2025-11-06T02:18:33.379897,GET,API Vets,54.76230000022042,118,1
2025-11-06T02:18:33.402242,GET,Find Owner,54.67459999999846,118,1
2025-11-06T02:18:33.403243,GET,Home,57.17189999995753,118,1
2025-11-06T02:18:33.404748,GET,Find Owner,57.7634000001126,118,1
2025-11-06T02:18:33.405754,GET,API Vets,56.4128999994864,118,1
2025-11-06T02:18:33.429473,GET,Home,56.15219999981491,118,1
2025-11-06T02:18:33.477363,GET,Find Owner,53.330199999436445,118,1
2025-11-06T02:18:33.523927,GET,Find Owner,53.19229999986419,118,1
2025-11-06T02:18:33.526070,GET,API Visits,55.74520000027405,118,1
2025-11-06T02:18:33.554102,GET,List Vets,53.183899999567075,118,1
2025-11-06T02:18:33.557103,GET,Home,55.87500000001455,118,1
2025-11-06T02:18:33.571802,GET,Home,55.7210999995732,118,1
2025-11-06T02:18:33.580020,GET,Find Owner,54.6373000006497,118,1
2025-11-06T02:18:33.631748,GET,Home,55.28630000026169,118,1
2025-11-06T02:18:33.649270,GET,Home,56.65890000000218,118,1
2025-11-06T02:18:33.663459,GET,List Vets,55.854700000054436,118,1
2025-11-06T02:18:33.664968,GET,Home,56.44159999974363,118,1
2025-11-06T02:18:33.701960,GET,API Vets,52.60069999985717,118,1
2025-11-06T02:18:33.705657,GET,Home,55.86510000011913,118,1
2025-11-06T02:18:33.737701,GET,Find Owner,52.78650000036578,118,1
2025-11-06T02:18:33.739301,GET,List Vets,53.76310000065132,118,1
2025-11-06T02:18:33.770387,GET,List Vets,54.91249999977299,118,1
2025-11-06T02:18:33.785574,GET,Home,53.801000000021304,118,1
2025-11-06T02:18:33.825121,GET,API Visits,53.74339999980293,118,1
2025-11-06T02:18:33.845580,GET,Home,52.51170000065031,118,1
2025-11-06T02:18:33.863013,GET,API Customers,53.82629999985511,118,1
2025-11-06T02:18:33.864523,GET,Home,56.02720000024419,118,1
2025-11-06T02:18:33.876053,GET,API Visits,52.93159999928321,118,1
2025-11-06T02:18:33.892544,GET,Find Owner,53.40929999965738,118,1
2025-11-06T02:18:33.894121,GET,API Vets,55.922800000189454,118,1
2025-11-06T02:18:33.921770,GET,API Vets,53.45740000029764,118,1
2025-11-06T02:18:33.933015,GET,Home,56.12300000029791,118,1
2025-11-06T02:18:33.970501,GET,List Vets,56.6793999996662,118,1
2025-11-06T02:18:34.016293,GET,API Visits,56.78329999955167,118,1
2025-11-06T02:18:34.019293,GET,Home,59.25699999988865,118,1
2025-11-06T02:18:34.024649,GET,Home,53.15890000019863,118,1
2025-11-06T02:18:34.044615,GET,Find Owner,53.8274000000456,118,1
2025-11-06T02:18:34.047138,GET,API Visits,55.60619999960181,118,1
2025-11-06T02:18:34.072201,GET,Find Owner,53.58019999948738,118,1
2025-11-06T02:18:34.073201,GET,List Vets,55.79359999956068,118,1
2025-11-06T02:18:34.091012,GET,API Vets,55.09500000061962,118,1
2025-11-06T02:18:34.101185,GET,API Visits,55.46299999969051,118,1
2025-11-06T02:18:34.103248,GET,List Vets,55.44370000006893,118,1
2025-11-06T02:18:34.104753,GET,Home,55.345600000691775,118,1
2025-11-06T02:18:34.133642,GET,Home,53.13850000038656,118,1
2025-11-06T02:18:34.161023,GET,Home,56.5217000003031,118,1
2025-11-06T02:18:34.163027,GET,API Customers,56.935199999315955,118,1
2025-11-06T02:18:34.164518,GET,API Customers,53.74530000062805,118,1
2025-11-06T02:18:34.181732,GET,API Customers,56.22860000039509,118,1
2025-11-06T02:18:34.189932,GET,API Customers,54.162499999620195,118,1
2025-11-06T02:18:34.210396,GET,Find Owner,52.860799999507435,118,1
2025-11-06T02:18:34.219141,GET,API Visits,57.32330000046204,118,1
2025-11-06T02:18:34.274777,GET,List Vets,54.49709999993502,118,1
2025-11-06T02:18:34.329374,GET,API Customers,53.21230000026844,118,1
2025-11-06T02:18:34.330721,GET,API Customers,54.12569999953121,118,1
2025-11-06T02:18:34.332095,GET,Home,54.53659999966476,118,1
2025-11-06T02:18:34.378534,GET,API Customers,52.97890000019834,118,1
2025-11-06T02:18:34.379994,GET,Home,53.50129999987985,118,1
2025-11-06T02:18:34.404393,GET,Find Owner,63.835500000095635,118,1
2025-11-06T02:18:34.406548,GET,API Customers,65.11829999999463,118,1
2025-11-06T02:18:34.411447,GET,Home,56.54350000077102,118,1
2025-11-06T02:18:34.459173,GET,Home,58.84000000060041,118,1
2025-11-06T02:18:34.460172,GET,Home,53.57379999986733,118,1
2025-11-06T02:18:34.477035,GET,Find Owner,60.37649999962014,118,1
2025-11-06T02:18:34.501970,GET,API Customers,54.59009999958653,118,1
2025-11-06T02:18:34.547389,GET,API Vets,53.44390000027488,118,1
2025-11-06T02:18:34.601776,GET,List Vets,53.41050000060932,118,1
2025-11-06T02:18:34.612163,GET,API Vets,56.22810000022582,118,1
2025-11-06T02:18:34.660723,GET,List Vets,57.29650000012043,118,1
2025-11-06T02:18:34.717600,GET,API Customers,55.998900000304275,118,1
2025-11-06T02:18:34.731475,GET,Home,52.414699999644654,118,1
2025-11-06T02:18:34.733200,GET,API Customers,52.90930000046501,118,1
2025-11-06T02:18:34.735228,GET,API Visits,56.304800000361865,118,1
2025-11-06T02:18:34.909794,GET,API Visits,109.0769000002183,118,1
2025-11-06T02:18:34.910990,GET,Find Owner,62.65430000075867,118,1
2025-11-06T02:18:34.912496,GET,API Vets,112.83720000028552,118,1
2025-11-06T02:18:34.913549,GET,API Visits,65.58940000013536,118,1
2025-11-06T02:18:34.915059,GET,Find Owner,67.2073999994609,118,1
2025-11-06T02:18:34.929127,GET,API Visits,51.89380000047095,118,1
2025-11-06T02:18:34.963629,GET,Home,55.84019999969314,118,1
2025-11-06T02:18:34.969606,GET,List Vets,53.19909999980155,118,1
2025-11-06T02:18:34.981621,GET,Find Owner,58.323700000073586,118,1
2025-11-06T02:18:34.983126,GET,Home,59.79300000035437,118,1
2025-11-06T02:18:34.993817,GET,Home,55.36219999976311,118,1
2025-11-06T02:18:34.995908,GET,Find Owner,56.489999999939755,118,1
2025-11-06T02:18:35.007793,GET,API Customers,54.329499999766995,118,1
2025-11-06T02:18:35.038021,GET,List Vets,55.69230000037351,118,1
2025-11-06T02:18:35.047962,GET,List Vets,53.08199999944918,118,1
2025-11-06T02:18:35.131558,GET,API Customers,57.49960000048304,118,1
2025-11-06T02:18:35.160962,GET,Find Owner,54.277600000204984,118,1
2025-11-06T02:18:35.163972,GET,List Vets,57.07579999943846,118,1
2025-11-06T02:18:35.164973,GET,List Vets,59.5008999998754,118,1
2025-11-06T02:18:35.189852,GET,Home,56.843499999558844,118,1
2025-11-06T02:18:35.206480,GET,Find Owner,54.79319999994914,118,1
2025-11-06T02:18:35.217702,GET,API Visits,54.73040000015317,118,1
2025-11-06T02:18:35.219339,GET,API Visits,57.06759999975475,118,1
2025-11-06T02:18:35.223822,GET,API Customers,57.31190000005881,118,1
2025-11-06T02:18:35.225418,GET,List Vets,57.03640000047017,118,1
2025-11-06T02:18:35.247330,GET,Home,55.47309999928984,118,1
2025-11-06T02:18:35.262218,GET,List Vets,54.540000000088185,118,1
2025-11-06T02:18:35.265033,GET,Home,57.078800000454066,118,1
2025-11-06T02:18:35.267228,GET,Find Owner,57.782099999712955,118,1
2025-11-06T02:18:35.298138,GET,Home,54.23839999912161,118,1
2025-11-06T02:18:35.317960,GET,API Customers,54.50699999983044,118,1
2025-11-06T02:18:35.324161,GET,Home,55.935800000042946,118,1
2025-11-06T02:18:35.344117,GET,List Vets,54.225400000177615,118,1
2025-11-06T02:18:35.346905,GET,Home,58.51009999969392,118,1
2025-11-06T02:18:35.348221,GET,List Vets,59.405499999229505,118,1
2025-11-06T02:18:35.374362,GET,Home,55.08430000008957,118,1
2025-11-06T02:18:35.400186,GET,Home,54.19979999987845,118,1
2025-11-06T02:18:35.401194,GET,Home,55.01430000003893,118,1
2025-11-06T02:18:35.421194,GET,List Vets,54.42579999998998,118,1
2025-11-06T02:18:35.439250,GET,API Vets,56.56879999969533,118,1
2025-11-06T02:18:35.440365,GET,List Vets,58.89699999988807,118,1
2025-11-06T02:18:35.456886,GET,API Vets,54.68760000076145,118,1
2025-11-06T02:18:35.478165,GET,Home,55.195699999785575,118,1
2025-11-06T02:18:35.479168,GET,Home,52.74519999966287,118,1
2025-11-06T02:18:35.513426,GET,List Vets,55.19170000025042,118,1
2025-11-06T02:18:35.527814,GET,API Vets,55.225500000233296,118,1
2025-11-06T02:18:35.567993,GET,API Customers,53.57940000067174,118,1
2025-11-06T02:18:35.568999,GET,Home,55.530999999973574,118,1
2025-11-06T02:18:35.605791,GET,Find Owner,55.316299999503826,118,1
2025-11-06T02:18:35.606851,GET,API Visits,57.66299999959301,118,1
2025-11-06T02:18:35.654731,GET,Home,58.97149999964313,118,1
2025-11-06T02:18:35.660027,GET,List Vets,63.529200000630226,118,1
2025-11-06T02:18:35.665028,GET,Home,56.334899999455956,118,1
2025-11-06T02:18:35.710585,GET,List Vets,84.57160000034492,118,1
2025-11-06T02:18:35.713278,GET,Home,57.444399999440066,118,1
2025-11-06T02:18:35.768261,GET,Home,56.19620000015857,118,1
2025-11-06T02:18:35.775450,GET,List Vets,55.199000000357046,118,1
2025-11-06T02:18:35.792999,GET,API Visits,57.59500000021944,118,1
2025-11-06T02:18:35.795012,GET,List Vets,58.49679999937507,118,1
2025-11-06T02:18:35.856874,GET,Find Owner,80.40789999995468,118,1
2025-11-06T02:18:35.901175,GET,API Vets,57.92550000023766,118,1
2025-11-06T02:18:35.913918,GET,Find Owner,55.51680000007764,118,1
2025-11-06T02:18:35.959049,GET,Home,56.66579999979149,118,1
2025-11-06T02:18:35.994436,GET,Find Owner,58.56560000029276,118,1
2025-11-06T02:18:35.996112,GET,List Vets,58.93670000023121,118,1
2025-11-06T02:18:36.036917,GET,List Vets,56.39119999977993,118,1
2025-11-06T02:18:36.052878,GET,Find Owner,55.715400000735826,118,1
2025-11-06T02:18:36.061531,GET,Home,62.84369999957562,118,1
2025-11-06T02:18:36.065789,GET,Home,54.34609999974782,118,1
2025-11-06T02:18:36.095109,GET,Home,54.49839999982942,118,1
2025-11-06T02:18:36.097046,GET,Home,58.55220000012196,118,1
2025-11-06T02:18:36.107470,GET,Home,118.85710000024119,118,1
2025-11-06T02:18:36.109471,GET,Home,122.8000000000975,118,1
2025-11-06T02:18:36.112364,GET,Home,126.25939999998081,118,1
2025-11-06T02:18:36.114367,GET,Home,130.12000000071566,118,1
2025-11-06T02:18:36.115885,GET,Find Owner,124.5918000004167,118,1
2025-11-06T02:18:36.118024,GET,Home,132.94839999980468,118,1
2025-11-06T02:18:36.119681,GET,Find Owner,130.6867000002967,118,1
2025-11-06T02:18:36.121170,GET,Find Owner,131.79740000032325,118,1
2025-11-06T02:18:36.123194,GET,Find Owner,132.98530000065512,118,1
2025-11-06T02:18:36.125249,GET,API Vets,138.0325999998604,118,1
2025-11-06T02:18:36.143496,GET,API Customers,53.68890000045212,118,1
2025-11-06T02:18:36.146198,GET,Find Owner,57.78909999935422,118,1
2025-11-06T02:18:36.147251,GET,API Customers,56.52340000051481,118,1
2025-11-06T02:18:36.199967,GET,API Vets,55.39700000008452,118,1
2025-11-06T02:18:36.223018,GET,API Customers,58.579099999406026,118,1
2025-11-06T02:18:36.224019,GET,Home,59.17959999987943,118,1
2025-11-06T02:18:36.235734,GET,Home,55.964800000765536,118,1
2025-11-06T02:18:36.256620,GET,API Vets,54.692599999725644,118,1
2025-11-06T02:18:36.258714,GET,List Vets,58.10630000087258,118,1
2025-11-06T02:18:36.266020,GET,List Vets,55.46009999943635,118,1
2025-11-06T02:18:36.269201,GET,Home,57.66900000071473,118,1
2025-11-06T02:18:36.294700,GET,API Visits,57.51869999949122,118,1
2025-11-06T02:18:36.295746,GET,API Vets,58.249000000614615,118,1
2025-11-06T02:18:36.316546,GET,Home,56.7972999997437,118,1
2025-11-06T02:18:36.322200,GET,Home,54.03569999998581,118,1
2025-11-06T02:18:36.331223,GET,Find Owner,56.06279999938124,118,1
2025-11-06T02:18:36.361169,GET,List Vets,54.20539999977336,118,1
2025-11-06T02:18:36.364167,GET,Home,58.18049999925279,118,1
2025-11-06T02:18:36.393278,GET,List Vets,57.726699999875564,118,1
2025-11-06T02:18:36.418162,GET,List Vets,54.82240000037564,118,1
2025-11-06T02:18:36.419771,GET,Find Owner,57.18990000059421,118,1
2025-11-06T02:18:36.422450,GET,Find Owner,55.20280000018829,118,1
2025-11-06T02:18:36.435935,GET,API Vets,53.815100000065286,118,1
2025-11-06T02:18:36.438946,GET,Home,55.65290000049572,118,1
2025-11-06T02:18:36.492070,GET,List Vets,55.33190000005561,118,1
2025-11-06T02:18:36.515559,GET,List Vets,57.02320000000327,118,1
2025-11-06T02:18:36.545489,GET,Home,52.376099999492,118,1
2025-11-06T02:18:36.557939,GET,API Customers,53.85819999992236,118,1
2025-11-06T02:18:36.570337,GET,Home,52.95120000027964,118,1
2025-11-06T02:18:36.580849,GET,API Customers,64.02440000056231,118,1
2025-11-06T02:18:36.589491,GET,List Vets,54.5031999999992,118,1
2025-11-06T02:18:36.592248,GET,Home,55.75749999934487,118,1
2025-11-06T02:18:36.593532,GET,Home,56.61950000012439,118,1
2025-11-06T02:18:36.637460,GET,List Vets,55.77290000019275,118,1
2025-11-06T02:18:36.666971,GET,Home,53.09830000078364,118,1
2025-11-06T02:18:36.684540,GET,API Vets,55.398999999852094,118,1
2025-11-06T02:18:36.760035,GET,API Visits,53.371200000583485,118,1
2025-11-06T02:18:36.790914,GET,API Customers,54.20539999977336,118,1
2025-11-06T02:18:36.807154,GET,Home,56.19600000045466,118,1
2025-11-06T02:18:36.847133,GET,API Vets,55.03229999976611,118,1
2025-11-06T02:18:36.901031,GET,Home,55.23559999983263,118,1
2025-11-06T02:18:36.908043,GET,Home,60.975400000643276,118,1
2025-11-06T02:18:36.962050,GET,API Customers,55.480099999840604,118,1
2025-11-06T02:18:36.979327,GET,Find Owner,54.685300000528514,118,1
2025-11-06T02:18:36.980377,GET,API Vets,56.83880000015051,118,1
2025-11-06T02:18:36.994277,GET,Find Owner,54.35810000017227,118,1
2025-11-06T02:18:37.071352,GET,API Vets,54.56899999990128,118,1
2025-11-06T02:18:37.130811,GET,Home,58.68889999965177,118,1
2025-11-06T02:18:37.149408,GET,Home,55.60160000004544,118,1
2025-11-06T02:18:37.164163,GET,List Vets,54.03490000026068,118,1
2025-11-06T02:18:37.166198,GET,Find Owner,55.64219999996567,118,1
2025-11-06T02:18:37.167299,GET,API Visits,58.187599999655504,118,1
2025-11-06T02:18:37.168308,GET,Home,58.18230000022595,118,1
2025-11-06T02:18:37.177022,GET,API Customers,53.24209999980667,118,1
2025-11-06T02:18:37.188220,GET,Find Owner,56.34860000009212,118,1
2025-11-06T02:18:37.204849,GET,Home,55.230800000572344,118,1
2025-11-06T02:18:37.221382,GET,Find Owner,56.05170000035287,118,1
2025-11-06T02:18:37.232900,GET,Find Owner,53.268300000127056,118,1
2025-11-06T02:18:37.234982,GET,Home,56.01639999986219,118,1
2025-11-06T02:18:37.261341,GET,API Vets,54.605299999821,118,1
2025-11-06T02:18:37.264858,GET,API Vets,56.505900000047404,118,1
